id,prompt,label,reasoning,graph_id,story_id,rung,query_type,formal_form,question_property,dataset_variant,subset,diagnostic_source
40211,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zupj has a direct effect on xyfo and yupt. Yupt has a direct effect on muvq. Xyfo has a direct effect on muvq. We know that zupj causes not yupt and xyfo. yupt and xyfo causes muvq. We observed an individual is not zupj.",no,"Let V1 = zupj; V3 = xyfo; X = yupt; Y = muvq.
V1->V3,V1->X,X->Y,V3->Y
Y_{X=1} = 0 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = V1
V3 = not X
Y = X and V3
Y = 1 = 1 and 1
0",diamondcut,nonsense6,3,det-counterfactual,Y_{X=1} = 0 | V1=0,,easy,formal,stress
36674,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: My decision has a direct effect on penguin mood and penguin survival. Penguin mood has a direct effect on penguin survival. We know that taking the elevator causes penguin saddness. taking the elevator and penguin happiness causes penguin death.",no,"Let X = my decision; V2 = penguin mood; Y = penguin survival.
X->V2,X->Y,V2->Y
Y_{X=1} = 1 | 
Solve for Y, given the evidence and the action
V2 = not X
Y = X and V2
Y = 0 = 1 and 0
0",mediation,penguin,3,det-counterfactual,Y_{X=1} = 1 | ,,easy,formal,stress
36527,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Husband has a direct effect on wife and alarm clock. Wife has a direct effect on alarm clock. We know that alarm set by husband causes alarm not set by wife. alarm set by husband and alarm set by wife causes ringing alarm.",yes,"Let X = husband; V2 = wife; Y = alarm clock.
X->V2,X->Y,V2->Y
Y_{X=1} = 0 | 
Solve for Y, given the evidence and the action
V2 = not X
Y = X and V2
Y = 0 = 1 and 0
1",mediation,alarm,3,det-counterfactual,Y_{X=1} = 0 | ,,easy,formal,stress
38910,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoq has a direct effect on muvy and kwox. Kwox has a direct effect on kwoz. Muvy has a direct effect on kwoz. We know that swoq causes kwox and muvy. kwox or muvy causes kwoz. We observed an individual is swoq.",yes,"Let V1 = swoq; V3 = muvy; X = kwox; Y = kwoz.
V1->V3,V1->X,X->Y,V3->Y
Y_{X=1} = 1 | V1=1
Solve for Y, given the evidence and the action
V1 = 1
X = V1
V3 = X
Y = X or V3
Y = 1 = 1 or 1
1",diamondcut,nonsense1,3,det-counterfactual,Y_{X=1} = 1 | V1=1,,easy,formal,stress
39099,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tijw has a direct effect on xevo and gyzp. Tijv has a direct effect on xevo. Xevo has a direct effect on gyzp. Tijw is unobserved. We know that tijw or tijv causes xevo. tijw and xevo causes gyzp. We observed an individual is not tijv and an individual is not tijw.",yes,"Let V2 = tijv; V1 = tijw; X = xevo; Y = gyzp.
V1->X,V2->X,V1->Y,X->Y
Y_{X=1} = 0 | V2=0, V1=0
Solve for Y, given the evidence and the action
V2 = 0
V1 = 0
X = V1 or V2
Y = V1 and X
Y = 0 = 0 and 1
1",IV,nonsense2,3,det-counterfactual,"Y_{X=1} = 0 | V2=0, V1=0",,easy,formal,stress
39684,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Hwax has a direct effect on gyzp and jyka. Jyka has a direct effect on lirg. Gyzp has a direct effect on lirg. We know that hwax causes jyka and gyzp. jyka or gyzp causes lirg. We observed an individual is hwax.",yes,"Let V1 = hwax; V3 = gyzp; X = jyka; Y = lirg.
V1->V3,V1->X,X->Y,V3->Y
Y_{X=0} = 1 | V1=1
Solve for Y, given the evidence and the action
V1 = 1
X = V1
V3 = X
Y = X or V3
Y = 1 = 0 or 1
1",diamondcut,nonsense4,3,det-counterfactual,Y_{X=0} = 1 | V1=1,,easy,formal,stress
38169,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pre-conditions has a direct effect on vaccination and lactose intolerance. Vaccination has a direct effect on lactose intolerance. We know that pre-conditions causes vaccine refusal. pre-conditions or getting the vaccine causes being lactose intolerant. We observed the person has no pre-conditions.",yes,"Let V1 = pre-conditions; X = vaccination; Y = lactose intolerance.
V1->X,V1->Y,X->Y
Y_{X=0} = 0 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = not V1
Y = V1 or X
Y = 0 = 0 or 0
1",confounding,simpson_vaccine,3,det-counterfactual,Y_{X=0} = 0 | V1=0,,easy,formal,stress
4670,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Education level has a direct effect on skill. Skill has a direct effect on salary. For people without a college degree, the probability of high salary is 55%. For people with a college degree or higher, the probability of high salary is 87%.",no,"Let X = education level; V2 = skill; Y = salary.
X->V2,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.55
P(Y=1 | X=1) = 0.87
0.87 - 0.55 = 0.32
0.32 > 0",chain,college_salary,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,easy,formal,stress
25358,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph. Zuph has a direct effect on xevu. For those who are not rixq, the probability of xevu is 53%. For those who are rixq, the probability of xevu is 54%.",no,"Let X = rixq; V2 = zuph; Y = xevu.
X->V2,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.53
P(Y=1 | X=1) = 0.54
0.54 - 0.53 = 0.01
0.01 > 0",chain,nonsense0,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,easy,formal,stress
26723,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoq has a direct effect on kwox and kwoz. Kwox has a direct effect on kwoz. For those who are not swoq and are not kwox, the probability of kwoz is 50%. For those who are not swoq and are kwox, the probability of kwoz is 11%. For those who are swoq and are not kwox, the probability of kwoz is 64%. For those who are swoq and are kwox, the probability of kwoz is 69%. The overall probability of swoq is 62%.",no,"Let V1 = swoq; X = kwox; Y = kwoz.
V1->X,V1->Y,X->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V1=v} P(V1=v|X=1)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.50
P(Y=1 | V1=0, X=1) = 0.11
P(Y=1 | V1=1, X=0) = 0.64
P(Y=1 | V1=1, X=1) = 0.69
P(V1=1) = 0.62
0.38 * (0.11 - 0.50) + 0.62 * (0.69 - 0.64) = -0.03
-0.03 < 0",confounding,nonsense1,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,easy,formal,stress
35083,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on kraz and hwax. Hwax has a direct effect on rukz. Kraz has a direct effect on rukz. For those who are not pexu, the probability of rukz is 57%. For those who are pexu, the probability of rukz is 50%.",no,"Let X = pexu; V3 = kraz; V2 = hwax; Y = rukz.
X->V3,X->V2,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.57
P(Y=1 | X=1) = 0.50
0.50 - 0.57 = -0.07
-0.07 < 0",diamond,nonsense8,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,easy,formal,stress
23548,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Maternal smoking status has a direct effect on infant's birth weight and freckles. Health condition has a direct effect on infant's birth weight and freckles. Infant's birth weight has a direct effect on freckles. Health condition is unobserved. For infants with nonsmoking mothers, the probability of freckles is 27%. For infants with smoking mothers, the probability of freckles is 65%.",no,"Let V2 = health condition; X = maternal smoking status; V3 = infant's birth weight; Y = freckles.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.27
P(Y=1 | X=1) = 0.65
0.65 - 0.27 = 0.38
0.38 > 0",arrowhead,smoke_birthWeight,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,easy,formal,stress
26902,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Muvy has a direct effect on kwox and kwoz. Kwox has a direct effect on swoq. Swoq has a direct effect on kwoz. Muvy is unobserved. For those who are not kwox and are not swoq, the probability of kwoz is 17%. For those who are not kwox and are swoq, the probability of kwoz is 72%. For those who are kwox and are not swoq, the probability of kwoz is 17%. For those who are kwox and are swoq, the probability of kwoz is 67%. For those who are not kwox, the probability of swoq is 86%. For those who are kwox, the probability of swoq is 50%.",yes,"Let V1 = muvy; X = kwox; V3 = swoq; Y = kwoz.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v}P(Y=1|X=1,V3=v)*[P(V3=v|X=1)-P(V3=v|X=0)]
P(Y=1 | X=0, V3=0) = 0.17
P(Y=1 | X=0, V3=1) = 0.72
P(Y=1 | X=1, V3=0) = 0.17
P(Y=1 | X=1, V3=1) = 0.67
P(V3=1 | X=0) = 0.86
P(V3=1 | X=1) = 0.50
0.67 * (0.50 - 0.86) + 0.72 * (0.50 - 0.14) = -0.18
-0.18 < 0",frontdoor,nonsense1,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,easy,formal,stress
27453,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoq has a direct effect on muvy and kwox. Kwox has a direct effect on kwoz. Muvy has a direct effect on kwoz. For those who are not kwox and are not muvy, the probability of kwoz is 39%. For those who are not kwox and are muvy, the probability of kwoz is 47%. For those who are kwox and are not muvy, the probability of kwoz is 57%. For those who are kwox and are muvy, the probability of kwoz is 62%. For those who are not kwox, the probability of muvy is 61%. For those who are kwox, the probability of muvy is 67%.",yes,"Let V1 = swoq; V3 = muvy; X = kwox; Y = kwoz.
V1->V3,V1->X,X->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v} P(V3=v|X=1)*[P(Y=1|X=1,V3=v) - P(Y=1|X=0,V3=v)]
P(Y=1 | X=0, V3=0) = 0.39
P(Y=1 | X=0, V3=1) = 0.47
P(Y=1 | X=1, V3=0) = 0.57
P(Y=1 | X=1, V3=1) = 0.62
P(V3=1 | X=0) = 0.61
P(V3=1 | X=1) = 0.67
0.67 * (0.62 - 0.57) + 0.61 * (0.47 - 0.39) = 0.16
0.16 > 0",diamondcut,nonsense1,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,easy,formal,stress
32489,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on zupj and muvq. Zupj has a direct effect on muvq. For those who are not yupt, the probability of muvq is 4%. For those who are yupt, the probability of muvq is 78%.",yes,"Let X = yupt; V2 = zupj; Y = muvq.
X->V2,X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.04
P(Y=1 | X=1) = 0.78
0.78 - 0.04 = 0.75
0.75 > 0",mediation,nonsense6,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,easy,formal,stress
32527,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xyfo has a direct effect on yupt and muvq. Yupt has a direct effect on zupj. Zupj has a direct effect on muvq. Xyfo is unobserved. For those who are not yupt and are not zupj, the probability of muvq is 43%. For those who are not yupt and are zupj, the probability of muvq is 49%. For those who are yupt and are not zupj, the probability of muvq is 56%. For those who are yupt and are zupj, the probability of muvq is 56%. For those who are not yupt, the probability of zupj is 3%. For those who are yupt, the probability of zupj is 92%.",yes,"Let V1 = xyfo; X = yupt; V3 = zupj; Y = muvq.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v}P(Y=1|X=1,V3=v)*[P(V3=v|X=1)-P(V3=v|X=0)]
P(Y=1 | X=0, V3=0) = 0.43
P(Y=1 | X=0, V3=1) = 0.49
P(Y=1 | X=1, V3=0) = 0.56
P(Y=1 | X=1, V3=1) = 0.56
P(V3=1 | X=0) = 0.03
P(V3=1 | X=1) = 0.92
0.56 * (0.92 - 0.03) + 0.49 * (0.08 - 0.97) = 0.01
0.01 > 0",frontdoor,nonsense6,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,easy,formal,stress
33463,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Wibl has a direct effect on zuph and uvzi. Zuph has a direct effect on uvzi. For those who are not wibl and are not zuph, the probability of uvzi is 2%. For those who are not wibl and are zuph, the probability of uvzi is 55%. For those who are wibl and are not zuph, the probability of uvzi is 86%. For those who are wibl and are zuph, the probability of uvzi is 72%. The overall probability of wibl is 42%.",yes,"Let V1 = wibl; X = zuph; Y = uvzi.
V1->X,V1->Y,X->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V1=v} P(V1=v|X=1)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.02
P(Y=1 | V1=0, X=1) = 0.55
P(Y=1 | V1=1, X=0) = 0.86
P(Y=1 | V1=1, X=1) = 0.72
P(V1=1) = 0.42
0.58 * (0.55 - 0.02) + 0.42 * (0.72 - 0.86) = 0.19
0.19 > 0",confounding,nonsense7,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],,easy,formal,stress
3978,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Appearance has a direct effect on fame. Talent has a direct effect on fame. The overall probability of attractive appearance is 48%. For people considered unattractive and are not famous, the probability of talent is 3%. For people considered unattractive and are famous, the probability of talent is 9%. For people considered attractive and are not famous, the probability of talent is 2%. For people considered attractive and are famous, the probability of talent is 6%.",no,"Let Y = talent; X = appearance; V3 = fame.
X->V3,Y->V3
P(Y = 1 | X = 1, V3 = 1] - P(Y = 1 | V3 = 1)
P(Y=1 | X=1, V3=1) - (P(X=1) * P(Y=1 | X=1, V3=1) + P(X=0) * P(Y=1 | X=0, V3=1))
P(X=1) = 0.48
P(Y=1 | X=0, V3=0) = 0.03
P(Y=1 | X=0, V3=1) = 0.09
P(Y=1 | X=1, V3=0) = 0.02
P(Y=1 | X=1, V3=1) = 0.06
0.06 - (0.48*0.06 + 0.52*0.09) = -0.01
-0.01 < 0",collision,celebrity,1,exp_away,"P(Y = 1 | X = 1, V3 = 1] - P(Y = 1 | V3 = 1)",,easy,formal,stress
25508,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph. Xevu has a direct effect on zuph. The overall probability of rixq is 74%. For those who are not rixq and are not zuph, the probability of xevu is 8%. For those who are not rixq and are zuph, the probability of xevu is 28%. For those who are rixq and are not zuph, the probability of xevu is 16%. For those who are rixq and are zuph, the probability of xevu is 8%.",no,"Let Y = xevu; X = rixq; V3 = zuph.
X->V3,Y->V3
P(Y = 1 | X = 1, V3 = 1] - P(Y = 1 | V3 = 1)
P(Y=1 | X=1, V3=1) - (P(X=1) * P(Y=1 | X=1, V3=1) + P(X=0) * P(Y=1 | X=0, V3=1))
P(X=1) = 0.74
P(Y=1 | X=0, V3=0) = 0.08
P(Y=1 | X=0, V3=1) = 0.28
P(Y=1 | X=1, V3=0) = 0.16
P(Y=1 | X=1, V3=1) = 0.08
0.08 - (0.74*0.08 + 0.26*0.28) = -0.01
-0.01 < 0",collision,nonsense0,1,exp_away,"P(Y = 1 | X = 1, V3 = 1] - P(Y = 1 | V3 = 1)",,easy,formal,stress
33289,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on wibl. Uvzi has a direct effect on wibl. The overall probability of zuph is 24%. For those who are not zuph and are not wibl, the probability of uvzi is 100%. For those who are not zuph and are wibl, the probability of uvzi is 96%. For those who are zuph and are not wibl, the probability of uvzi is 99%. For those who are zuph and are wibl, the probability of uvzi is 98%.",no,"Let Y = uvzi; X = zuph; V3 = wibl.
X->V3,Y->V3
P(Y = 1 | X = 1, V3 = 1] - P(Y = 1 | V3 = 1)
P(Y=1 | X=1, V3=1) - (P(X=1) * P(Y=1 | X=1, V3=1) + P(X=0) * P(Y=1 | X=0, V3=1))
P(X=1) = 0.24
P(Y=1 | X=0, V3=0) = 1.00
P(Y=1 | X=0, V3=1) = 0.96
P(Y=1 | X=1, V3=0) = 0.99
P(Y=1 | X=1, V3=1) = 0.98
0.98 - (0.24*0.98 + 0.76*0.96) = 0.01
0.01 > 0",collision,nonsense7,1,exp_away,"P(Y = 1 | X = 1, V3 = 1] - P(Y = 1 | V3 = 1)",,easy,formal,stress
